,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
0,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2806,2009-02-15,Beans - Retail,KG,pulses and nuts,1500.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
3684,2009-02-15,Cassava flour - Wholesale,KG,cereals and tubers,620.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
3795,2009-02-15,Cassava flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
4111,2009-02-15,Plantains - Wholesale,KG,vegetables and fruits,343.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
2669,2009-02-15,Beans - Wholesale,MT,pulses and nuts,1105.8361,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
4222,2009-02-15,Plantains - Retail,KG,vegetables and fruits,386.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2977,2009-03-15,Maize - Wholesale,MT,cereals and tubers,544.409,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
4112,2009-03-15,Plantains - Wholesale,KG,vegetables and fruits,535.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
3796,2009-03-15,Cassava flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
3685,2009-03-15,Cassava flour - Wholesale,KG,cereals and tubers,606.92,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
2807,2009-03-15,Beans - Retail,KG,pulses and nuts,1476.92,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
935,2009-03-15,Maize - Wholesale,MT,cereals and tubers,799.517,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
2670,2009-03-15,Beans - Wholesale,MT,pulses and nuts,1139.103,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
4223,2009-03-15,Plantains - Retail,KG,vegetables and fruits,619.23,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
4925,2009-03-15,Maize - Wholesale,MT,cereals and tubers,535.023,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
3240,2009-03-15,Rice - Wholesale,MT,cereals and tubers,1476.1101,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
3241,2009-04-15,Rice - Wholesale,MT,cereals and tubers,1623.7251,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
3797,2009-04-15,Cassava flour - Retail,KG,cereals and tubers,972.73,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2978,2009-04-15,Maize - Wholesale,MT,cereals and tubers,753.359,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
2671,2009-04-15,Beans - Wholesale,MT,pulses and nuts,1193.525,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
2808,2009-04-15,Beans - Retail,KG,pulses and nuts,1454.55,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
3686,2009-04-15,Cassava flour - Wholesale,KG,cereals and tubers,800.91,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
4113,2009-04-15,Plantains - Wholesale,KG,vegetables and fruits,411.82,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
4224,2009-04-15,Plantains - Retail,KG,vegetables and fruits,466.36,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
936,2009-04-15,Maize - Wholesale,MT,cereals and tubers,1005.8931,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
4114,2009-05-15,Plantains - Wholesale,KG,vegetables and fruits,410.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
3242,2009-05-15,Rice - Wholesale,MT,cereals and tubers,1757.6901,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
4225,2009-05-15,Plantains - Retail,KG,vegetables and fruits,473.75,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2809,2009-05-15,Beans - Retail,KG,pulses and nuts,1666.67,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
3687,2009-05-15,Cassava flour - Wholesale,KG,cereals and tubers,894.44,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
2979,2009-05-15,Maize - Wholesale,MT,cereals and tubers,715.923,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
3798,2009-05-15,Cassava flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2672,2009-05-15,Beans - Wholesale,MT,pulses and nuts,1220.5171,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
937,2009-05-15,Maize - Wholesale,MT,cereals and tubers,1051.5381,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3799,2009-06-15,Cassava flour - Retail,KG,cereals and tubers,1130.77,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2673,2009-06-15,Beans - Wholesale,MT,pulses and nuts,1148.863,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
3688,2009-06-15,Cassava flour - Wholesale,KG,cereals and tubers,917.69,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
3243,2009-06-15,Rice - Wholesale,MT,cereals and tubers,1701.7211,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
938,2009-06-15,Maize - Wholesale,MT,cereals and tubers,918.238,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
2980,2009-06-15,Maize - Wholesale,MT,cereals and tubers,632.0081,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
2810,2009-06-15,Beans - Retail,KG,pulses and nuts,1584.62,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
4115,2009-06-15,Plantains - Wholesale,KG,vegetables and fruits,318.46,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
4226,2009-06-15,Plantains - Retail,KG,vegetables and fruits,361.92,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
4227,2009-07-15,Plantains - Retail,KG,vegetables and fruits,641.54,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
4116,2009-07-15,Plantains - Wholesale,KG,vegetables and fruits,561.92,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
3800,2009-07-15,Cassava flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2674,2009-07-15,Beans - Wholesale,MT,pulses and nuts,1122.6801,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
2981,2009-07-15,Maize - Wholesale,MT,cereals and tubers,640.444,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
3689,2009-07-15,Cassava flour - Wholesale,KG,cereals and tubers,889.23,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
2811,2009-07-15,Beans - Retail,KG,pulses and nuts,1538.46,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
3244,2009-07-15,Rice - Wholesale,MT,cereals and tubers,1690.5001,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
939,2009-07-15,Maize - Wholesale,MT,cereals and tubers,840.6251,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3690,2009-08-15,Cassava flour - Wholesale,KG,cereals and tubers,890.71,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
3245,2009-08-15,Rice - Wholesale,MT,cereals and tubers,1634.1011,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
4117,2009-08-15,Plantains - Wholesale,KG,vegetables and fruits,385.71,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
2982,2009-08-15,Maize - Wholesale,MT,cereals and tubers,602.5601,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
4228,2009-08-15,Plantains - Retail,KG,vegetables and fruits,440.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2812,2009-08-15,Beans - Retail,KG,pulses and nuts,1807.14,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
940,2009-08-15,Maize - Wholesale,MT,cereals and tubers,786.843,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
2675,2009-08-15,Beans - Wholesale,MT,pulses and nuts,1160.1381,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
3801,2009-08-15,Cassava flour - Retail,KG,cereals and tubers,1103.5699,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
941,2009-09-15,Maize - Wholesale,MT,cereals and tubers,761.65,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
4229,2009-09-15,Plantains - Retail,KG,vegetables and fruits,625.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2676,2009-09-15,Beans - Wholesale,MT,pulses and nuts,1398.7461,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
3691,2009-09-15,Cassava flour - Wholesale,KG,cereals and tubers,873.08,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
4118,2009-09-15,Plantains - Wholesale,KG,vegetables and fruits,539.64,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
2983,2009-09-15,Maize - Wholesale,MT,cereals and tubers,590.94,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
2813,2009-09-15,Beans - Retail,KG,pulses and nuts,2069.23,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
3246,2009-09-15,Rice - Wholesale,MT,cereals and tubers,1657.8,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
3802,2009-09-15,Cassava flour - Retail,KG,cereals and tubers,1076.92,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2814,2009-10-15,Beans - Retail,KG,pulses and nuts,1753.85,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
2984,2009-10-15,Maize - Wholesale,MT,cereals and tubers,658.58,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
3247,2009-10-15,Rice - Wholesale,MT,cereals and tubers,1699.504,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
4119,2009-10-15,Plantains - Wholesale,KG,vegetables and fruits,570.77,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
2677,2009-10-15,Beans - Wholesale,MT,pulses and nuts,1387.7091,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
3692,2009-10-15,Cassava flour - Wholesale,KG,cereals and tubers,833.08,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
4230,2009-10-15,Plantains - Retail,KG,vegetables and fruits,656.92,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
3803,2009-10-15,Cassava flour - Retail,KG,cereals and tubers,1023.08,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
3804,2009-11-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
4120,2009-11-15,Plantains - Wholesale,KG,vegetables and fruits,574.55,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
3248,2009-11-15,Rice - Wholesale,MT,cereals and tubers,1731.0931,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
2678,2009-11-15,Beans - Wholesale,MT,pulses and nuts,1392.9031,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
2815,2009-11-15,Beans - Retail,KG,pulses and nuts,1527.27,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
4231,2009-11-15,Plantains - Retail,KG,vegetables and fruits,690.91,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2985,2009-11-15,Maize - Wholesale,MT,cereals and tubers,633.1281,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
3693,2009-11-15,Cassava flour - Wholesale,KG,cereals and tubers,796.36,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
3249,2009-12-15,Rice - Wholesale,MT,cereals and tubers,1757.1931,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
3694,2009-12-15,Cassava flour - Wholesale,KG,cereals and tubers,822.5,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
4232,2009-12-15,Plantains - Retail,KG,vegetables and fruits,745.83,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
4121,2009-12-15,Plantains - Wholesale,KG,vegetables and fruits,647.08,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
2816,2009-12-15,Beans - Retail,KG,pulses and nuts,1400.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
2679,2009-12-15,Beans - Wholesale,MT,pulses and nuts,1162.191,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
4684,2009-12-15,Beans - Wholesale,MT,pulses and nuts,1218.9491,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
2986,2009-12-15,Maize - Wholesale,MT,cereals and tubers,647.735,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
942,2009-12-15,Maize - Wholesale,MT,cereals and tubers,769.567,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3805,2009-12-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
3928,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
857,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
547,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
2496,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
2387,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,1037.5,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
5521,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,925.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
6482,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,1150.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
2817,2010-01-15,Beans - Retail,KG,pulses and nuts,1320.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
4233,2010-01-15,Plantains - Retail,KG,vegetables and fruits,647.27,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
466,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
4122,2010-01-15,Plantains - Wholesale,KG,vegetables and fruits,551.82,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
1943,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
5425,2010-01-15,Cassava flour - Wholesale,KG,cereals and tubers,776.92,UGX,Uganda,Lira,47082,Lira,263.0,74,14.0,5.0,1,263_74_14_5,
1434,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,2625.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
3806,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,975.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
3110,2010-01-15,Maize - Retail,KG,cereals and tubers,725.0,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
1547,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1450.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
2680,2010-01-15,Beans - Wholesale,MT,pulses and nuts,1067.7721,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
5642,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1725.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
3250,2010-01-15,Rice - Wholesale,MT,cereals and tubers,1707.9351,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
2987,2010-01-15,Maize - Wholesale,MT,cereals and tubers,383.259,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
1889,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
4792,2010-01-15,Beans - Retail,KG,pulses and nuts,1323.08,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
6594,2010-01-15,Maize flour - Retail,KG,cereals and tubers,1325.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
5033,2010-01-15,Maize - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
3695,2010-01-15,Cassava flour - Wholesale,KG,cereals and tubers,786.36,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
810,2010-01-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,74,15.0,5.0,1,257_74_15_5,
943,2010-02-15,Maize - Wholesale,MT,cereals and tubers,523.3911,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3807,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,663.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
3929,2010-02-15,Maize flour - Retail,KG,cereals and tubers,850.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
3696,2010-02-15,Cassava flour - Wholesale,KG,cereals and tubers,723.64,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
2497,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
4234,2010-02-15,Plantains - Retail,KG,vegetables and fruits,499.09,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
6595,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
4123,2010-02-15,Plantains - Wholesale,KG,vegetables and fruits,414.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
5643,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
548,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
6483,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
2681,2010-02-15,Beans - Wholesale,MT,pulses and nuts,1003.0991,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
5522,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,840.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
467,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
5034,2010-02-15,Maize - Retail,KG,cereals and tubers,709.09,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
3251,2010-02-15,Rice - Wholesale,MT,cereals and tubers,1762.3411,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
2388,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,1038.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
811,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,74,15.0,5.0,1,257_74_15_5,
858,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
1944,2010-02-15,Maize flour - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
5426,2010-02-15,Cassava flour - Wholesale,KG,cereals and tubers,681.82,UGX,Uganda,Lira,47082,Lira,263.0,74,14.0,5.0,1,263_74_14_5,
2818,2010-02-15,Beans - Retail,KG,pulses and nuts,1372.73,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
1435,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,2275.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
1890,2010-02-15,Cassava flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
4793,2010-02-15,Beans - Retail,KG,pulses and nuts,1400.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
2988,2010-02-15,Maize - Wholesale,MT,cereals and tubers,325.278,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
3111,2010-02-15,Maize - Retail,KG,cereals and tubers,590.91,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
1548,2010-02-15,Maize flour - Retail,KG,cereals and tubers,1475.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
3112,2010-03-15,Maize - Retail,KG,cereals and tubers,599.29,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
1891,2010-03-15,Cassava flour - Retail,KG,cereals and tubers,825.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
4235,2010-03-15,Plantains - Retail,KG,vegetables and fruits,552.14,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
2989,2010-03-15,Maize - Wholesale,MT,cereals and tubers,291.882,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
6596,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
859,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1144.4444,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
549,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,76,15.0,5.0,1,261_76_15_5,
1945,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1125.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
3252,2010-03-15,Rice - Wholesale,MT,cereals and tubers,1736.4581,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
3930,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
2682,2010-03-15,Beans - Wholesale,MT,pulses and nuts,1160.801,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
1549,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1475.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
5035,2010-03-15,Maize - Retail,KG,cereals and tubers,521.43,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
468,2010-03-15,Cassava flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kween,766,Kapchorwa,261.0,74,15.0,5.0,1,261_74_15_5,
5644,2010-03-15,Maize flour - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
4794,2010-03-15,Beans - Retail,KG,pulses and nuts,1364.29,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
4124,2010-03-15,Plantains - Wholesale,KG,vegetables and fruits,455.36,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
